id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
1207751083298344961,https://twitter.com/BarackObama/status/1207751083298344961,Thu Dec 19 19:54:31 +0000 2019,2019-12-19 19:54:31+00:00,BarackObama,"2019 was full of moments that show humanity at its best—compassionate, entrepreneurial, determined. And yes, hopeful. Take a look to see for yourself. https://t.co/x0ayOMM04s",quote,,,,https://twitter.com/ObamaFoundation/status/1207681124748681216,112331,,,,en,,False,16179,1207681124748681216,ObamaFoundation,2293315159,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1207035425010933761,https://twitter.com/BarackObama/status/1207035425010933761,Tue Dec 17 20:30:45 +0000 2019,2019-12-17 20:30:45+00:00,BarackObama,RT @ObamaFoundation: #ObamaLeaders convened 200 inspiring changemakers from across the Asia Pacific. Take a look at their week in Kuala Lum…,retweet,,ObamaLeaders,,,0,,,,en,,,1376,1207006717172748292,ObamaFoundation,2293315159,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1206958904900493312,https://twitter.com/BarackObama/status/1206958904900493312,Tue Dec 17 15:26:41 +0000 2019,2019-12-17 15:26:41+00:00,BarackObama,"RT @GetUSCovered: Did you miss your chance to #GetCovered with affordable health coverage at https://t.co/p8DQwo89C7? 

Well you’re in luck…",retweet,,GetCovered,,http://HealthCare.gov,0,,,,en,,False,938,1206744569443950597,GetUSCovered,909779501546164224,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1205880457545560066,https://twitter.com/BarackObama/status/1205880457545560066,Sat Dec 14 16:01:19 +0000 2019,2019-12-14 16:01:19+00:00,BarackObama,"You can get the zen garden next week, but tomorrow is the last day to sign up for health coverage at https://t.co/ob1Ynoesod. This year, most current https://t.co/ob1Ynoesod customers can find an insurance plan with a monthly premium of $10 or less. Get covered today! https://t.co/tPDDSje2ej",original,,,https://pbs.twimg.com/tweet_video_thumb/ELwl1y2W4AYfsbT.jpg,http://HealthCare.gov http://HealthCare.gov,62754,,,,en,,False,11236,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1205551025966456832,https://twitter.com/BarackObama/status/1205551025966456832,Fri Dec 13 18:12:17 +0000 2019,2019-12-13 18:12:17+00:00,BarackObama,"It was remarkable to be back in the Asia-Pacific region with my sister this week, joined by hundreds of talented and optimistic @ObamaFoundation leaders. They’re making their mark on this region—and the whole world—and that's good for all of us. https://t.co/LsBwoZCliF",original,,,https://pbs.twimg.com/media/ELr6Q4rXkAAQrIh.jpg,,44813,,,,en,,False,3916,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1205328819185307648,https://twitter.com/BarackObama/status/1205328819185307648,Fri Dec 13 03:29:19 +0000 2019,2019-12-13 03:29:19+00:00,BarackObama,My sister Maya and I are about to take the stage at @ObamaFoundation Leaders: Asia-Pacific. We'll be talking about how growing up in this region made us who we are—and the opportunity today's young people have to shape the future. I hope you'll tune in at https://t.co/RobfhErMs1,original,,,,http://obama.org/asia-pacific-19,32065,,,,en,,False,3376,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1204958387168890880,https://twitter.com/BarackObama/status/1204958387168890880,Thu Dec 12 02:57:21 +0000 2019,2019-12-12 02:57:21+00:00,BarackObama,"RT @MichelleObama: Julia Roberts, Deborah Henry, and I are about to take the stage at #ObamaLeaders: Asia-Pacific to reflect on our visit t…",retweet,,ObamaLeaders,,,0,,,,en,,,1551,1204956846299209728,MichelleObama,409486555,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1204448901291487233,https://twitter.com/BarackObama/status/1204448901291487233,Tue Dec 10 17:12:50 +0000 2019,2019-12-10 17:12:50+00:00,BarackObama,"I thought it was about time I share my holiday gift list — a few practical items, all $10 or less. The best one? Health care for you or somebody you care about. The deadline to sign up is December 15. Go to https://t.co/ob1Ynoesod and get covered. https://t.co/FCU2sRJeoq",original,,,https://pbs.twimg.com/media/ELbd9EYXsAAASQk.jpg,http://HealthCare.gov,114999,,,,en,,False,21718,,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1204357605394702336,https://twitter.com/BarackObama/status/1204357605394702336,Tue Dec 10 11:10:03 +0000 2019,2019-12-10 11:10:03+00:00,BarackObama,"In Vietnam I had the chance to sit down with some of our @ObamaFoundation leaders and alumni from across the Asia Pacific. From combating climate change in Vietnam to evaluating social impact in Indonesia, they're doing extraordinary work and expanding their impact together. https://t.co/3h2BiVzT2D",original,,,https://pbs.twimg.com/media/ELa8qpiWwAA5Q8R.jpg,,63725,,,,en,,False,5094,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1204138794825474049,https://twitter.com/BarackObama/status/1204138794825474049,Mon Dec 09 20:40:35 +0000 2019,2019-12-09 20:40:35+00:00,BarackObama,"RT @MichelleObama: What an incredible day in Vietnam with members of the @GirlsAlliance community!

Take a look at our visit to Cần Giuộc h…",retweet,,,,,0,,,,en,,,3675,1204067567112982528,MichelleObama,409486555,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1204103826338394118,https://twitter.com/BarackObama/status/1204103826338394118,Mon Dec 09 18:21:38 +0000 2019,2019-12-09 18:21:38+00:00,BarackObama,"Because of Paul Volcker, our financial system is stronger and safer for the American people. I’ll remember Paul for his consummate wisdom, untethered honesty, and a level of dignity that matched his towering stature. I’m proud to have called him not just an adviser, but a friend. https://t.co/m3zFR6Q0UF",original,,,https://pbs.twimg.com/media/ELXWC8LXkAU35YB.jpg https://pbs.twimg.com/media/ELXWC8MXsAIhTKr.jpg,,50150,,,,en,,False,5108,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1200024984355250176,https://twitter.com/BarackObama/status/1200024984355250176,Thu Nov 28 12:13:46 +0000 2019,2019-11-28 12:13:46+00:00,BarackObama,"Today, we give thanks for our blessings, give back to those around us, and enjoy some time — and turkey, and maybe a little football — with the ones we love. From the Obama family to yours, Happy Thanksgiving. https://t.co/GEZSGaNSGe",original,,,https://pbs.twimg.com/media/EKdYW_0W4AAEDVI.jpg,,392248,,,,en,,False,41316,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1199754566130114567,https://twitter.com/BarackObama/status/1199754566130114567,Wed Nov 27 18:19:13 +0000 2019,2019-11-27 18:19:13+00:00,BarackObama,"Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And it'll never hurt to try this: ""Listen to people, get them to think about their own experience, and highlight your common humanity."" https://t.co/AZC9kpqoqx",original,,,,https://www.vox.com/2016/11/23/13708996/argue-better-science,149604,,,,en,,False,28565,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1198664487089430529,https://twitter.com/BarackObama/status/1198664487089430529,Sun Nov 24 18:07:38 +0000 2019,2019-11-24 18:07:38+00:00,BarackObama,"Politicians shouldn’t be picking their voters. Voters should be picking their representatives. But unless we act, the status quo will remain in states all across the country. Let's make sure maps are drawn fairly when redistricting happens again in 2021: https://t.co/Pi2gd2B4bv",reply,,,,https://allontheline.org/,31575,BarackObama,1198663630117572609,813286,en,,False,6985,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1198663630117572609,https://twitter.com/BarackObama/status/1198663630117572609,Sun Nov 24 18:04:14 +0000 2019,2019-11-24 18:04:14+00:00,BarackObama,"Take a look at this piece to understand the very real consequences of gerrymandering. In Asheville, NC, we see what happens when district lines are drawn for maximum partisan advantage: It mean citizens’ voices are diminished. It means more polarization. https://t.co/CLBQLPfTsu",original,,,,https://www.cnn.com/2019/11/23/opinions/gerrymandering-voting-districts-america-daley/index.html,88248,,,,en,,False,21005,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1197909838061359104,https://twitter.com/BarackObama/status/1197909838061359104,Fri Nov 22 16:08:56 +0000 2019,2019-11-22 16:08:56+00:00,BarackObama,Young leaders like these are powering the promise of the Asia Pacific region. Michelle and I couldn’t be more impressed by their initiative. Can’t wait to join them in Malaysia next month. https://t.co/jrure7D6Uv,quote,,,,https://twitter.com/ObamaFoundation/status/1197530756337356801,44402,,,,en,,False,4317,1197530756337356801,ObamaFoundation,2293315159,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1196498074660724736,https://twitter.com/BarackObama/status/1196498074660724736,Mon Nov 18 18:39:05 +0000 2019,2019-11-18 18:39:05+00:00,BarackObama,"Proud to see Oluwaseun @AyodejiOsowobi in this list. She’s an @ObamaFoundation Leader who’s organizing young people in Nigeria to help end sexual violence, and her work embodies what our foundation is all about: passing the baton to the next generation. https://t.co/JSkUnRtaoD",original,,,,https://time.com/collection/time-100-next-2019/5718899/oluwaseun-ayodeji-osowobi/,49022,,,,en,,False,8436,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1193899910116052997,https://twitter.com/BarackObama/status/1193899910116052997,Mon Nov 11 14:34:54 +0000 2019,2019-11-11 14:34:54+00:00,BarackObama,"Stories like this are a reminder of our duty, as a country and as Americans, to support every veteran—not only in words, but in deed. To every veteran out there, thank you. We’re forever in your debt.",reply,,,,,44343,BarackObama,1193899774182858752,813286,en,,,5331,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1193899774182858752,https://twitter.com/BarackObama/status/1193899774182858752,Mon Nov 11 14:34:22 +0000 2019,2019-11-11 14:34:22+00:00,BarackObama,"This Veterans Day, here’s a moving portrait of the extraordinary resilience of my friend Cory Remsburg, an Army Ranger I’ve come to know over the years. It’s an honest tribute to all those wounded warriors and their families who give so much to our country https://t.co/rBAMNk0zvb",original,,,,http://nymag.com/intelligencer/2019/11/another-fight-for-the-veteran-obama-made-famous-cory-remsburg.html,137703,,,,en,,False,20059,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1192844105631649792,https://twitter.com/BarackObama/status/1192844105631649792,Fri Nov 08 16:39:31 +0000 2019,2019-11-08 16:39:31+00:00,BarackObama,"No one says it better than @MichelleObama — the Obama Presidential Center coming to the South Side isn't for us, it's for the community and the next generation of leaders. https://t.co/aHHeNvAisn",quote,,,,https://twitter.com/ObamaFoundation/status/1192830484780343296,87067,,,,en,,False,10537,1192830484780343296,ObamaFoundation,2293315159,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1192147846214160384,https://twitter.com/BarackObama/status/1192147846214160384,Wed Nov 06 18:32:50 +0000 2019,2019-11-06 18:32:50+00:00,BarackObama,"Proud of all the Americans who showed up to vote yesterday, electing a set of hopeful, forward-thinking leaders primed to protect Medicaid, draw fair voting maps, and reduce gun violence. A great night for our country—one that’ll leave a lasting legacy.",original,,,,,321542,,,,en,,,33895,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1190630834736443393,https://twitter.com/BarackObama/status/1190630834736443393,Sat Nov 02 14:04:46 +0000 2019,2019-11-02 14:04:46+00:00,BarackObama,"Proud to endorse an outstanding group of Virginia Democrats in Tuesday’s election—candidates who’ll not only advance the causes of equality, justice, and decency, but help ensure that the next decade of voting maps are drawn fairly. That’s good policy—and good for our politics. https://t.co/IljmKBq7Gm",original,,,https://pbs.twimg.com/media/EIX4brOXkAAXKPv.jpg,,69923,,,,en,,False,11744,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1190281354321317889,https://twitter.com/BarackObama/status/1190281354321317889,Fri Nov 01 14:56:03 +0000 2019,2019-11-01 14:56:03+00:00,BarackObama,"Today’s the first day of open enrollment on https://t.co/ob1Ynoesod, and high-quality coverage might be more affordable than you think. Nearly 9 in 10 https://t.co/ob1Ynoesod customers qualify for financial help—so if you or someone you know needs insurance, #GetCovered today.",original,,GetCovered,,http://HealthCare.gov http://HealthCare.gov,85295,,,,en,,False,25105,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1189903829589999618,https://twitter.com/BarackObama/status/1189903829589999618,Thu Oct 31 13:55:54 +0000 2019,2019-10-31 13:55:54+00:00,BarackObama,"Congrats to the World Champion @Nationals and their fans! A great group that always showed up when it counted and was never afraid to show a little joy: dancing in the dugout, laughing, believing, and always sticking together. A true team with a spirit that’d do us all well.",original,,,,,183266,,,,en,,,16520,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1189290844668547072,https://twitter.com/BarackObama/status/1189290844668547072,Tue Oct 29 21:20:07 +0000 2019,2019-10-29 21:20:07+00:00,BarackObama,RT @ObamaFoundation: Watch live: @BarackObama is about to take the stage at the #ObamaSummit. Tune in now at https://t.co/aGSLPSV4Fe for hi…,retweet,,ObamaSummit,,http://obama.org,0,,,,en,,False,2142,1189289098604896257,ObamaFoundation,2293315159,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1189247531433316352,https://twitter.com/BarackObama/status/1189247531433316352,Tue Oct 29 18:28:01 +0000 2019,2019-10-29 18:28:01+00:00,BarackObama,RT @ObamaFoundation: Take a tour with @BarackObama through the future Obama Presidential Center on Chicago’s South Side. https://t.co/n5n6s…,retweet,,,,,0,,,,en,,,3232,1189242996946026496,ObamaFoundation,2293315159,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1188924481458331648,https://twitter.com/BarackObama/status/1188924481458331648,Mon Oct 28 21:04:20 +0000 2019,2019-10-28 21:04:20+00:00,BarackObama,"Glad to be back in Chicago for the @ObamaFoundation Summit. It’s where I first learned to organize—and where I met @MichelleObama. We all have places that define us, and at the Summit, we’ll be exploring the meaning behind them—tune in tomorrow at https://t.co/swMRHuB5Y4. https://t.co/oymfsDZVnm",quote,,,,http://obama.org https://twitter.com/ObamaFoundation/status/1188912593991274496,51104,,,,en,,False,6231,1188912593991274496,ObamaFoundation,2293315159,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1185207212085567488,https://twitter.com/BarackObama/status/1185207212085567488,Fri Oct 18 14:53:14 +0000 2019,2019-10-18 14:53:14+00:00,BarackObama,".@SamanthaJPower is a Pulitzer winner, an incredible writer, and a great friend. Her memoir, The Education of an Idealist, grapples with the balance between idealism, pragmatism, advocacy, and governance. It's a must-read for anyone who cares about our role in a changing world.",original,,,,,61185,,,,en,,,6330,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
1184852494922453001,https://twitter.com/BarackObama/status/1184852494922453001,Thu Oct 17 15:23:42 +0000 2019,2019-10-17 15:23:42+00:00,BarackObama,"Michelle and I are heartbroken over the passing of our friend, Elijah Cummings. May his example inspire more Americans to pick up the baton and carry it forward in a manner worthy of his service. https://t.co/lM2rES3PNV",original,,,https://pbs.twimg.com/media/EHFxD-jWkAYC7jG.jpg,,46426,,,,en,,False,11513,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",813286,Mon Mar 05 22:08:25 +0000 2007,False,"Dad, husband, President, citizen.",11,111837321,609706,228608,"Washington, DC",Barack Obama,15713,,https://www.obama.org/,True
