id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
1214177296665333760,https://twitter.com/Pontifex/status/1214177296665333760,Mon Jan 06 13:30:00 +0000 2020,2020-01-06 13:30:00+00:00,Pontifex,"In worshiping, we too will discover, like the Magi, the meaning of our journey. And like the Magi, we too will experience “a great joy” (Mt 2:10).",original,,,,,15646,,,,en,,,2456,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1214162196734849024,https://twitter.com/Pontifex/status/1214162196734849024,Mon Jan 06 12:30:00 +0000 2020,2020-01-06 12:30:00+00:00,Pontifex,Worship means concentrating on what is essential: ridding ourselves of useless things and addictions that anesthetize the heart and confound the mind.,original,,,,,26833,,,,en,,,4771,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1214147096388997121,https://twitter.com/Pontifex/status/1214147096388997121,Mon Jan 06 11:30:00 +0000 2020,2020-01-06 11:30:00+00:00,Pontifex,"The #GospelOfTheDay (Mt 2:1-12) teaches us that, when we do not worship God, we end up worshiping ourselves. This is a grave risk: we use God instead of serving Him.",original,,GospelOfTheDay,,,15229,,,,en,,,2862,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1213799808881684481,https://twitter.com/Pontifex/status/1213799808881684481,Sun Jan 05 12:30:00 +0000 2020,2020-01-05 12:30:00+00:00,Pontifex,"This is the meaning of Christmas. If the Lord continues to come among us and give us the gift of His Word, it is so that each of us can respond to this call: to become saints in love. #Angelus",original,,Angelus,,,24741,,,,en,,,3719,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1213437420181630976,https://twitter.com/Pontifex/status/1213437420181630976,Sat Jan 04 12:30:00 +0000 2020,2020-01-04 12:30:00+00:00,Pontifex,We must believe that others need peace just as much as we do. Peace will not be obtained unless it is hoped for. Let us ask the Lord for the gift of peace!,original,,,,,44267,,,,en,,,8432,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1213082739894890496,https://twitter.com/Pontifex/status/1213082739894890496,Fri Jan 03 13:00:37 +0000 2020,2020-01-03 13:00:37+00:00,Pontifex,Salvation is in the name of Jesus. We must testify to this: He is the only Saviour.,original,,,,,34481,,,,en,,,5715,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1213059932800475136,https://twitter.com/Pontifex/status/1213059932800475136,Fri Jan 03 11:30:00 +0000 2020,2020-01-03 11:30:00+00:00,Pontifex,"“Come to me, all you who labour and are burdened, and I will give you rest” (Mt 11:28). Message for the XXVIII World Day of the Sick https://t.co/8d2uDXZAbq",original,,,,http://w2.vatican.va/content/francesco/en/messages/sick/documents/papa-francesco_20200103_giornata-malato.html,15625,,,,en,,False,2598,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1212754168445906944,https://twitter.com/Pontifex/status/1212754168445906944,Thu Jan 02 15:15:00 +0000 2020,2020-01-02 15:15:00+00:00,Pontifex,https://t.co/MSxotMPlTi,original,,,https://pbs.twimg.com/ext_tw_video_thumb/1212688673868800000/pu/img/Lrdo0qB0nkaRSI8W.jpg,,9668,,,,und,,False,2228,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1212727744892551169,https://twitter.com/Pontifex/status/1212727744892551169,Thu Jan 02 13:30:00 +0000 2020,2020-01-02 13:30:00+00:00,Pontifex,Let us ask for the grace to live this year with the desire to take others to heart and to care for them.,original,,,,,38152,,,,en,,,6864,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1212712645226377217,https://twitter.com/Pontifex/status/1212712645226377217,Thu Jan 02 12:30:00 +0000 2020,2020-01-02 12:30:00+00:00,Pontifex,"Jesus, newly born, was mirrored in the face of His mother. From her, He received His first caresses; with her, He exchanged the first smiles. With her began the revolution of tenderness. The Church, looking at the Baby Jesus, is called to continue that revolution.",original,,,,,22187,,,,en,,,3177,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1212380456836063234,https://twitter.com/Pontifex/status/1212380456836063234,Wed Jan 01 14:30:00 +0000 2020,2020-01-01 14:30:00+00:00,Pontifex,"May Mary, Mother of the Prince of Peace and Mother of all the peoples of the earth, accompany and sustain us at every step of our journey of reconciliation. https://t.co/xlB9PkSqP5",original,,,,http://w2.vatican.va/content/francesco/en/messages/peace/documents/papa-francesco_20191208_messaggio-53giornatamondiale-pace2020.html,17454,,,,en,,False,2633,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1212365356041474048,https://twitter.com/Pontifex/status/1212365356041474048,Wed Jan 01 13:30:00 +0000 2020,2020-01-01 13:30:00+00:00,Pontifex,"Today we invoke the Mother of God, who gathers us together as a people of believers. O Mother, give birth to hope within us and bring us unity. Woman of salvation, to you we entrust this year. Keep it in your heart. https://t.co/Fx9Tn14DuB",original,,,,http://w2.vatican.va/content/francesco/en/homilies/2020/documents/papa-francesco_20200101_omelia-madredidio-pace.html,14825,,,,en,,False,2437,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1212350256656064514,https://twitter.com/Pontifex/status/1212350256656064514,Wed Jan 01 12:30:00 +0000 2020,2020-01-01 12:30:00+00:00,Pontifex,"In the womb of a woman, God and mankind are united, never to be separated again. In God, there will forever be our humanity and Mary will forever be the Mother of God.",original,,,,,21552,,,,en,,,3356,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1212335157065244673,https://twitter.com/Pontifex/status/1212335157065244673,Wed Jan 01 11:30:00 +0000 2020,2020-01-01 11:30:00+00:00,Pontifex,"Let us begin the year in the sign of Our Lady, the woman who wove the humanity of God. The rebirth of humanity began with woman. If we want to weave humanity into the webs of our day, we must begin again with woman.",original,,,,,38953,,,,en,,,7124,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1212039458750513152,https://twitter.com/Pontifex/status/1212039458750513152,Tue Dec 31 15:55:00 +0000 2019,2019-12-31 15:55:00+00:00,Pontifex,"Let us give thanks to God for His grace, which has sustained us in this past year, and with joy let us raise a song of praise to Him. https://t.co/8nPzsaSkIn",original,,,,http://www.vatican.va/content/francesco/en/events/event.dir.html/content/vaticanevents/en/2019/12/31/te-deum.html,15697,,,,en,,False,3143,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1211987869381931008,https://twitter.com/Pontifex/status/1211987869381931008,Tue Dec 31 12:30:00 +0000 2019,2019-12-31 12:30:00+00:00,Pontifex,"It is beautiful to stand before the nativity scene, and there to entrust our lives to the Lord, to speak to Him about the people and situations we care about, to take stock with Him of the year that is ending, to share our expectations and concerns. #Nativityscene",original,,Nativityscene,,,24064,,,,en,,,3993,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1211625482321424384,https://twitter.com/Pontifex/status/1211625482321424384,Mon Dec 30 12:30:00 +0000 2019,2019-12-30 12:30:00+00:00,Pontifex,"In its genuine simplicity, the nativity scene reminds us it is not the quantity of things that counts in life, but the quality of relationships. Drawing our gaze to God, who is poor in possessions and rich in love, it recalls us to what is essential. #Nativityscene",original,,Nativityscene,,,28172,,,,en,,,5380,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1211263093675876353,https://twitter.com/Pontifex/status/1211263093675876353,Sun Dec 29 12:30:00 +0000 2019,2019-12-29 12:30:00+00:00,Pontifex,"Today, let us entrust to the Holy Family all the world’s families, especially those tried by suffering or by discomfort, and let us invoke divine protection on them.",original,,,,,36068,,,,en,,,6353,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1210900705889964039,https://twitter.com/Pontifex/status/1210900705889964039,Sat Dec 28 12:30:00 +0000 2019,2019-12-28 12:30:00+00:00,Pontifex,"Bethlehem means ""house of bread."" The nativity scene we set up at home reminds us that Jesus is the bread of life: He is the one who nourishes our love, He is the one who gives our families the strength to go on and to forgive us. #Nativityscene",original,,Nativityscene,,,31788,,,,en,,,5474,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1210538318796115968,https://twitter.com/Pontifex/status/1210538318796115968,Fri Dec 27 12:30:00 +0000 2019,2019-12-27 12:30:00+00:00,Pontifex,"The nativity scene reminds us how important it is to stop and contemplate. Because only when we recollect ourselves can we embrace what counts in life. Only if we leave the noise of the world outside can we open ourselves to listening to God, who speaks in silence. #Nativityscene",original,,Nativityscene,,,28243,,,,en,,,5247,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1210184642705461249,https://twitter.com/Pontifex/status/1210184642705461249,Thu Dec 26 13:04:37 +0000 2019,2019-12-26 13:04:37+00:00,Pontifex,"Today we celebrate the feast of St Stephen, the first martyr. This young servant of the Gospel, filled with the Holy Spirit, knew how to speak about Jesus in word, and above all with his life.",original,,,,,28865,,,,en,,,4242,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1209805991891656705,https://twitter.com/Pontifex/status/1209805991891656705,Wed Dec 25 12:00:00 +0000 2019,2019-12-25 12:00:00+00:00,Pontifex,"May Emmanuel bring light to all the suffering members of our human family.May He soften our often stony and self-centred hearts,and make them channels of His love.On this joyful day,may He bring His tenderness to all and brighten the darkness of this world.https://t.co/3QmmsbfoiR",original,,,,http://w2.vatican.va/content/francesco/en/messages/urbi/documents/papa-francesco_20191225_urbi-et-orbi-natale.html,26849,,,,en,,False,5940,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1209789634172997633,https://twitter.com/Pontifex/status/1209789634172997633,Wed Dec 25 10:55:00 +0000 2019,2019-12-25 10:55:00+00:00,Pontifex,To listen to the Urbi et Orbi https://t.co/DO7vO1kEeT,original,,,,https://www.vaticannews.va/en.html,3426,,,,en,,False,730,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1209760696709156864,https://twitter.com/Pontifex/status/1209760696709156864,Wed Dec 25 09:00:01 +0000 2019,2019-12-25 09:00:01+00:00,Pontifex,"Today is the right day to draw near to the tabernacle, the crèche, the manger, and to say thank you. Let us receive the gift that is Jesus, in order then to become gift like Jesus. To become gift is to give meaning to life. https://t.co/JETyIn5xNm",original,,,,http://w2.vatican.va/content/francesco/en/homilies/2019/documents/papa-francesco_20191224_omelia-natale.html,18191,,,,en,,False,3409,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1209613473455517698,https://twitter.com/Pontifex/status/1209613473455517698,Tue Dec 24 23:15:00 +0000 2019,2019-12-24 23:15:00+00:00,Pontifex,"Dear brother, dear sister, if your hands seem empty, if you think your heart is poor in love, this night is for you. The grace of God has appeared to shine forth in your life. Accept it and the light of Christmas will shine forth in you.",original,,,,,64210,,,,en,,,14846,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1209609698288132097,https://twitter.com/Pontifex/status/1209609698288132097,Tue Dec 24 23:00:00 +0000 2019,2019-12-24 23:00:00+00:00,Pontifex,"Tonight, in the beauty of God's love, we also discover our own beauty, for we are beloved of God. In His eyes we are beautiful: not for what we do but for what we are. https://t.co/5Xeu4VXUP3",original,,,,http://w2.vatican.va/content/francesco/en/events/event.dir.html/content/vaticanevents/en/2019/12/24/messa-natale.html,9601,,,,en,,False,1940,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1209605923569750017,https://twitter.com/Pontifex/status/1209605923569750017,Tue Dec 24 22:45:00 +0000 2019,2019-12-24 22:45:00+00:00,Pontifex,"Tonight the love of God has been revealed to us. In Jesus, the Most High made Himself small, so that we might love Him. In Jesus, God made Himself a Child, so that we might embrace Him.",original,,,,,30453,,,,en,,,6110,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1209447378979377153,https://twitter.com/Pontifex/status/1209447378979377153,Tue Dec 24 12:15:00 +0000 2019,2019-12-24 12:15:00+00:00,Pontifex,"I hope that setting up a nativity scene may be an opportunity for you to invite Jesus into your life. Because if He inhabits it, life is reborn. And it really is Christmas. #Nativityscene",original,,Nativityscene,,,26846,,,,en,,,4896,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1209443607964504065,https://twitter.com/Pontifex/status/1209443607964504065,Tue Dec 24 12:00:01 +0000 2019,2019-12-24 12:00:01+00:00,Pontifex,"The nativity scene is like a living Gospel: it brings the Gospel into homes, schools, workplaces and meeting spaces, hospitals and nursing homes, prisons and town squares. #Nativityscene",original,,Nativityscene,,,15264,,,,en,,,2639,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1209088766889123841,https://twitter.com/Pontifex/status/1209088766889123841,Mon Dec 23 12:30:00 +0000 2019,2019-12-23 12:30:00+00:00,Pontifex,"The nativity scene reminds us that God did not remain invisible in heaven, but came down to earth and became man. To set up a nativity scene is to celebrate the closeness of God, to rediscover that God is real, concrete; He is humble Love that came down to us. #Nativityscene",original,,Nativityscene,,,29878,,,,en,,,5897,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1208733927726338048,https://twitter.com/Pontifex/status/1208733927726338048,Sun Dec 22 13:00:00 +0000 2019,2019-12-22 13:00:00+00:00,Pontifex,"In three days’ time it will be #Christmas and my thoughts go especially to families, who are reunited in these festive days. May Holy Christmas be a fraternal time for everyone, one of growth in the faith and of actions of solidarity toward those who are in need.",original,,Christmas,,,30815,,,,en,,,6039,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
1208718831356653568,https://twitter.com/Pontifex/status/1208718831356653568,Sun Dec 22 12:00:00 +0000 2019,2019-12-22 12:00:00+00:00,Pontifex,"The Gospel of the Day (Mt 1, 18-24) guides us towards Christmas through Joseph’s experience. His example helps us to listen to the coming Jesus, who asks us to include Him in our plans and in our choices. #GospelOfToday",original,,GospelOfToday,,,14189,,,,en,,,2569,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",500704345,Thu Feb 23 11:38:07 +0000 2012,False,Welcome to the official Twitter page of His Holiness Pope Francis,0,18173817,8,26331,Vatican City,Pope Francis,2302,,http://www.vaticannews.va,True
